2.819290570015636418e-02,-2.693267769545988968e-02,8.271767416340042312e-02,8.271767416340042312e-02,1.662083086405242299e-02,5.258084532128660948e-02,-2.139464350289623645e-02,3.097924737005892243e-02,-7.320421566343087577e-03,2.687981924498087510e-02,-4.327785283546599186e-03,-1.728832614211362265e-02,-5.380290655410438494e-02,-2.608825535277641688e-02,9.471603555798658496e-04,-6.834000272255514805e-03,1.037782225400669771e-02,-8.890194948814902215e-03,2.894611743141813336e-03,-2.187003210997435360e-02,-1.656875313492280413e-02,1.333620825959867329e-03,-2.136626089046497409e-02,7.864041999044411868e-03,-3.575851263262370960e-02,-1.394651805661880663e-02,6.535277628169334184e-04,-1.961313479533044035e-03,1.460371453827543492e-02,-8.913630128296276892e-03,5.093838551486934950e-03,2.408641577203289932e-02,-1.725174405548860618e-02,3.159634335709026257e-03,-2.448032923664753696e-02,5.069327271155959005e-03,5.874061259560618004e-02,-3.238156449258865893e-02,1.969702444376623604e-02,-1.961313479533044035e-03,2.942320948878990663e-02,-1.219525296724354932e-02,-2.341667667650765977e-02,-2.788208073368394005e-02
2.819290570015636418e-02,-2.693267769545988968e-02,8.271767416340042312e-02,8.271767416340042312e-02,1.662083086405242299e-02,5.258084532128660948e-02,-2.139464350289623645e-02,3.097924737005892243e-02,-7.320421566343087577e-03,2.687981924498087510e-02,-4.327785283546599186e-03,-1.728832614211362265e-02,-5.380290655410438494e-02,-2.608825535277641688e-02,9.471603555798658496e-04,-6.834000272255514805e-03,1.037782225400669771e-02,-8.890194948814902215e-03,2.894611743141813336e-03,-2.187003210997435360e-02,-1.656875313492280413e-02,1.333620825959867329e-03,-2.136626089046497409e-02,7.864041999044411868e-03,-3.575851263262370960e-02,-1.394651805661880663e-02,6.535277628169334184e-04,-1.961313479533044035e-03,1.460371453827543492e-02,-8.913630128296276892e-03,5.093838551486934950e-03,2.408641577203289932e-02,-1.725174405548860618e-02,3.159634335709026257e-03,-2.448032923664753696e-02,5.069327271155959005e-03,5.874061259560618004e-02,-3.238156449258865893e-02,1.969702444376623604e-02,-1.961313479533044035e-03,2.942320948878990663e-02,-1.219525296724354932e-02,-2.341667667650765977e-02,-2.788208073368394005e-02
-3.323890088198169779e-02,-5.150805146460481904e-02,-4.355549559090246547e-03,-4.355549559090246547e-03,-3.641286261822967302e-02,1.218150304733795208e-01,-4.931321152185600548e-02,-3.234706375571690107e-02,-2.154293880951915850e-03,2.367685997495476424e-02,6.909898507504660080e-03,3.037588166785140306e-02,-1.883406191813103911e-02,-6.816354862224473232e-02,-5.731358200281037180e-02,9.493937696396372028e-02,6.226817013860180133e-02,4.288041387088711159e-02,-1.374925681773672692e-01,1.204801645114204484e-01,3.648314969857226892e-02,-9.546116488713055070e-02,1.898644744508453386e-01,1.101822437659025350e-01,8.471415550018959739e-02,-4.677708656035946960e-02,1.893604078107774813e-01,1.496748739521459697e-03,2.049785520573092074e-02,1.136361576453629729e-01,-3.875980848930262596e-02,-4.701975821518514925e-02,-3.959680481579509748e-02,-6.558514793074596283e-02,1.800136674463333414e-03,-4.779483897634915351e-02,1.186491509703852714e-03,-9.517755169217444189e-02,3.883634085219335452e-02,-5.948599331856328082e-02,8.888897580577923008e-02,-1.291441979005130691e-01,-6.251087462543937490e-02,-1.709092871596946950e-02
-1.868626870400143247e-02,-2.895683264331081613e-02,6.104244695770644213e-03,6.104244695770644213e-03,1.491891225465881987e-01,-9.312586422477771297e-02,9.760645217638194704e-02,3.323870270621923084e-02,-3.447249229886540506e-02,1.590609812938186540e-01,-6.294307627048850717e-02,-8.410449711636191344e-03,2.594585345144751268e-02,1.431722608311320200e-01,1.820749661453693533e-02,-8.922363681911919808e-02,-4.513707171786724218e-03,-3.234378060660539345e-02,1.036321256317503658e-01,-8.409946195342456188e-02,-7.354443848805261585e-02,-7.010193398114440699e-02,-6.153126588901874916e-02,1.751559118585187258e-02,-6.908760929493033831e-02,-4.949924570842250543e-02,-6.064021068994212421e-02,-3.344187761267621017e-02,-9.885313251124427936e-02,-1.812434998178841586e-02,2.839864163833312818e-02,-4.775012938514808930e-02,-8.925984397786616842e-02,-6.618525284549804655e-02,2.291255307976658353e-03,4.692823197026272930e-01,-6.753820135295036942e-02,-1.639790993835507360e-01,-4.878501367059132066e-02,-3.344187761267621017e-02,1.421048538763934332e-01,-7.906265092983838505e-02,-1.039330297217662541e-01,-7.295623388041830304e-02
-5.113542628054663398e-03,-7.924107291859015800e-03,-4.527499300471105395e-03,-4.527499300471105395e-03,-5.601831596927173314e-03,-2.548411799225912960e-02,-7.586448485123708542e-03,1.637642584018523528e-01,-9.433480897541996618e-03,-1.943341055267206949e-02,7.127030597425117187e-02,-2.408702943142690053e-02,-3.652148075012577599e-02,-1.048642410881500502e-02,-2.569256639261036784e-02,-2.441626402423152653e-02,-2.352843796353840458e-02,-2.779081401219415590e-02,-2.115214672446661878e-02,7.866804026759417756e-02,-2.012561347704851927e-02,-1.918356379221358363e-02,-1.683817973859523878e-02,-1.392835697397682565e-02,-1.890599138844454435e-02,-1.354558831386003595e-02,-2.651063175337887295e-02,7.363331583957554161e-01,6.534601074661325337e-02,-3.072581955215972910e-02,-3.268143601836808604e-02,1.187640998101906252e-03,3.829527106129556463e-02,-4.300774042124766439e-02,-3.967719971986555932e-02,3.334401774583861666e-02,-1.848199215750849153e-02,-5.025596085608642627e-02,-1.335013698916673146e-02,-9.151450695878511274e-03,-5.137815327470413029e-02,3.221319752028497380e-02,6.807031884419253998e-02,-3.507878588326641262e-02
-2.030699380103737073e-02,1.901799522772476547e-01,-3.543137954267912542e-03,-3.543137954267912542e-03,-2.224609586495841090e-02,3.157614822713912615e-03,-3.012744266843132152e-02,-2.750636341806753093e-02,5.566931734137404997e-02,-1.539769800942968926e-02,-2.407495411790412307e-02,5.139964203061891945e-02,2.674260257085108242e-02,-4.164387878658724201e-02,-6.752005539703166692e-02,-6.068482820602514455e-02,-9.343656220881692287e-02,5.608087609257813577e-01,3.755220576635193708e-01,-3.966612456925753399e-02,-7.992320351027873415e-02,-7.618211861049568878e-02,-1.452754540717098551e-02,-5.531254539219211674e-02,-7.507981801525820398e-02,-5.379248750403094192e-02,-4.874024294606099303e-03,-3.634240800734309107e-02,-6.041463760318307313e-02,5.191099017318066833e-02,6.753318637745106198e-03,-1.575553080465318945e-01,1.016788244724412260e-01,-1.077647285560370954e-01,1.151032778167199047e-03,-5.724821128057955288e-02,2.206360112530025494e-02,-7.238569164625453800e-02,1.288742019331774562e-02,-3.634240800734309107e-02,6.008689963706846660e-02,7.992744842437816966e-02,-3.308855425044358173e-02,-6.278328891414881874e-02
-6.303216478617652829e-02,-1.164976243641143577e-02,2.708768666892441210e-02,2.708768666892441210e-02,5.255489962337941967e-02,5.145831035933612352e-02,8.616958187615848808e-02,6.253953275432311103e-03,2.832050701502959039e-02,1.665712630786347903e-01,1.110447701360412105e-02,6.070988347891429632e-02,2.833570704024818360e-04,9.847573309170909450e-02,1.915302004609777467e-02,-1.174052970864614409e-01,2.723984249693570114e-03,-6.426940406371371359e-03,1.290988609591740000e-01,-1.217569258466616455e-01,-7.747447970375628823e-02,1.388650542046868629e-02,-6.518711054814632644e-02,-2.444947199431942234e-02,-3.348537127611796865e-02,-4.083045826022186492e-02,-1.443003360693854431e-01,-1.022107376343813281e-03,2.521698225369658347e-02,-6.228904180102319554e-02,6.577073928145395210e-02,9.402810587620874516e-02,-2.982625653510428271e-02,-4.477448686128501082e-02,-1.166081784643617503e-01,6.305918082573953865e-02,1.334228883803804423e-02,-1.340136069006208630e-01,4.018183613904068030e-02,-3.828182069506327195e-02,2.209375375695965815e-01,-1.041229901149579723e-01,-4.864447879041128991e-02,9.523019818431829875e-02
-1.194659462992441953e-02,-1.851282066184349595e-02,-7.370403437848879746e-03,-7.370403437848879746e-03,-1.308736743611550908e-02,-1.339132616995805181e-03,-1.772395994810670172e-02,-4.384166246144289431e-02,-2.203911855819285989e-02,1.219675838460621865e-02,-7.750282065686525668e-02,-5.627370247733465281e-02,-3.239589155100958302e-03,-2.449907374550200009e-02,-6.002466352993009874e-02,2.464230708259221581e-01,-5.496868434880933241e-02,-6.492672763062724839e-02,-4.941703645599979100e-02,1.164079791047781670e-01,-4.701878196335868704e-02,-4.481790352651410930e-02,-3.933846303327496324e-02,7.075605407667454605e-01,-4.416942061955848181e-02,4.031489565419592025e-01,-5.944405023669359703e-03,-2.138022105058543995e-02,-3.792244341311334227e-02,-7.178368062250839454e-02,1.520312178489847676e-01,-3.422478512698549913e-02,-1.006276285806314563e-01,4.003761528610257775e-02,-5.477872482363564666e-02,-3.742985159456409944e-02,-4.317884572777944130e-02,-5.666569616267865678e-02,7.909190966234883047e-02,-2.138022105058543995e-02,-7.239342312699199866e-02,6.125643672818673058e-02,2.847153897980643847e-02,8.869458478538073953e-02
-8.470853061501946307e-03,-1.312670166171073759e-02,6.180923836498365860e-03,6.180923836498365860e-03,-9.279729491743982789e-03,-4.221578553585442900e-02,-1.256735203957509532e-02,-3.108637165545123995e-02,-1.562705864680816181e-02,-5.521120492849274780e-02,-5.495415438235194683e-02,-3.990143464968273074e-02,-6.049975907612208798e-02,-1.737131461054358325e-02,-4.256109130500809051e-02,1.300263452630653627e-01,-3.897609842193092144e-02,-4.603694915248675301e-02,-3.503964665421207408e-02,-5.204722820470164546e-02,1.728677546231458806e-01,7.632605792976589199e-02,-2.789333281515273683e-02,-2.307305793588122073e-02,-3.131877187351431863e-02,-2.243898146243823027e-02,1.919795821423019855e-01,-1.515986074293422525e-02,-5.746570188674995222e-02,-5.089894062730913188e-02,-5.413852244657845619e-02,1.163978784875156249e-02,-7.135103199189370138e-02,2.740869721526952019e-02,9.400482025521635088e-02,2.035497851148929810e-02,-3.061639478492916150e-02,1.726124210948468407e-01,-2.211520603460284673e-02,-1.515986074293422525e-02,-1.104859379114691079e-02,1.879378138717516245e-02,1.903881035251782025e-02,-5.810985893865165675e-02
-2.444160724087620848e-02,-3.787548716218717276e-02,-6.710464275735983364e-02,-6.710464275735983364e-02,-2.677552094128366963e-02,-6.337794354496549543e-02,2.553060849599657067e-01,-5.021378524571390445e-02,-4.508996048004883933e-02,-1.377886497687476897e-01,6.751558822200728893e-02,7.011541763984549536e-02,6.498528263125084026e-01,3.721098995532470810e-01,-6.483823085076127757e-02,-2.530537831900941600e-02,-1.767895057700936620e-02,-2.545817228200842469e-02,-6.602015563824063793e-02,1.661312665216021361e-02,-9.619599871700658389e-02,-5.306103818074744960e-02,7.421276384526224318e-03,-1.351830588532568385e-02,1.055936675900759764e-01,-1.019895083772440723e-02,1.382605247575010785e-02,-4.374191824778012744e-02,-7.918421366407650541e-02,-2.512422763026459643e-02,-6.446192986409247927e-02,-7.353155033939418050e-02,2.325649405984270973e-02,-6.436176506798330088e-02,1.987455660042430558e-02,-7.899528737044317350e-02,-8.177639779530046851e-03,-2.645603000371169952e-02,-6.381071375271593626e-02,-4.374191824778012744e-02,9.725442659253760724e-02,-1.506467809299882020e-02,2.556741259299960545e-02,1.108558063434687269e-01
-3.030188703878942263e-02,-4.695676197628690512e-02,-1.928993550106625210e-02,-1.928993550106625210e-02,-3.319539517068322704e-02,-1.270109728262466264e-01,-4.495585971271505443e-02,1.158212013609278279e-01,7.255699736356370499e-02,-8.861721384369194987e-02,4.493821630276537832e-02,-4.127441499063098929e-02,-6.394187344604308765e-02,-6.214056709781152349e-02,1.443387155370190640e-02,-4.456648132330079393e-02,1.630755673588333426e-02,-5.440301754259490447e-02,4.757329896867710378e-02,2.918645157585193772e-02,-2.845608972415485799e-02,2.353887463732729779e-01,-2.757339748864628959e-02,-3.895732056264092358e-02,1.133254504154175557e-01,-3.546566580226855753e-02,-4.162705160637441421e-02,-5.422976699287956198e-02,-1.343735158642993810e-01,-6.203435186306187343e-02,-9.941903216627855089e-02,-5.917622397731101512e-03,-8.135324751411286692e-02,-8.184482760353601130e-03,3.103769967693667878e-02,-9.881899340269648113e-02,1.209459817647128566e-01,5.933165254320043047e-01,1.179878066656757721e-02,7.817525352540258265e-02,-1.574864408527756610e-01,-3.380130700715296144e-02,2.867938608875841289e-01,-3.178859576507077345e-02
1.539485784757486098e-01,8.130622714718591104e-02,6.228744631669287657e-03,6.228744631669287657e-03,-2.193303707207164971e-02,-2.925940993750244731e-02,-2.970347340695741328e-02,-7.347396737823141954e-02,5.746317813923429441e-02,4.628227311745688327e-02,-1.026043171715104313e-01,1.748137671915149516e-02,-9.324730547901659283e-02,-4.105784416266083925e-02,4.343561856931308154e-03,-2.205698722424012312e-02,-9.212167362997837616e-02,5.317161666219077237e-02,-8.281770171672235559e-02,-3.675432325702056302e-02,-7.879848204155653901e-02,-7.511004366141103838e-02,4.017708634288245234e-02,7.355178583531424286e-02,2.058837049745342040e-02,-5.303549125144738086e-02,-6.987448771913644385e-02,-3.583097847604729824e-02,1.254938105908676993e-01,4.966925929014666674e-01,1.764992443140764589e-01,-1.066090593169938608e-02,2.273458043689932304e-02,-1.045062526348442544e-01,-8.640328880215789042e-02,8.250625864970528509e-03,-7.236315696793359231e-02,-6.785345287221285215e-02,1.452971828382326226e-02,-3.583097847604729824e-02,1.945578977602943627e-02,-1.534599151733132168e-02,-6.002297410891182378e-02,1.777562622651676638e-02
-3.139458201222604383e-02,-4.865003664643095110e-02,2.751389545158841252e-02,2.751389545158841252e-02,-3.439243089977215423e-02,2.958488457864824270e-02,-4.657698125777669229e-02,1.047789823394603553e-02,4.310634972932272761e-03,2.387225058949790125e-03,-1.316606261549706502e-01,7.329563860734539249e-02,-7.647763038740240660e-02,-6.438137425372758571e-02,-8.852424741612371917e-02,-1.256519762512578742e-01,-4.386050410376388792e-02,-1.278803779442278798e-01,-1.817283118295489469e-02,-1.739249717103202308e-01,-6.258379099918769117e-03,-1.177774413099076795e-01,3.653574435801289905e-02,-8.551311236089717549e-02,3.988646861439039404e-02,-8.316310514167156442e-02,-6.133356928754419256e-03,7.954119060900427876e-03,-2.328590829167345028e-02,8.273792048612990668e-02,-3.627971094739335794e-02,6.403483047985338850e-01,2.332711612924045184e-03,-1.656145013835199631e-01,-7.671176280875190157e-02,-7.307809099900798577e-02,1.417169977170784356e-01,-6.518395537423464503e-02,-3.792457049850716383e-02,-5.618530836652089328e-02,1.812931701171082224e-02,-1.310635931668137910e-01,4.967532169035517031e-02,9.172579477266404324e-02
1.181290351134725164e-01,1.461793053181125179e-01,8.269860688424333570e-03,8.269860688424333570e-03,-2.703836595428359482e-02,2.174913366689372463e-02,-3.661751819647961204e-02,-1.232716556940539367e-02,1.094524692459459825e-01,-6.508070269591136048e-02,-2.569600932375931332e-02,-2.447476862381688795e-02,2.799328512926229154e-02,-5.061483332728047846e-02,-9.528909424034737174e-02,-1.178500050386580011e-01,-8.225641186172187591e-02,5.206822649551582499e-02,-3.256538946189586892e-02,-5.720235693633717033e-02,-2.411500861375454746e-02,-9.259332579825113596e-02,-8.127285833188536979e-02,-6.722801399650489562e-02,-5.241575515928374729e-02,-6.538050413673947292e-02,3.916436039097116739e-02,3.570271328750962425e-02,4.245745123888047812e-03,-3.539404504003803437e-03,1.362639700339055102e-03,-3.916433226335173240e-02,6.128751450792340183e-01,3.728715483661552976e-02,-2.753192125486925764e-03,-1.159222095336967101e-01,-4.948860756151062662e-02,-1.063892098985879525e-01,-9.598452300782597119e-03,-4.417131587166547857e-02,3.274669018633104191e-03,-1.900975981188243041e-02,6.056726067344837122e-02,5.404432376956816485e-04
